true,pred
1.000000000000000000e+00,9.998548626899719238e-01
1.000000000000000000e+00,9.996851086616516113e-01
1.000000000000000000e+00,9.999290108680725098e-01
1.000000000000000000e+00,9.996126294136047363e-01
1.000000000000000000e+00,9.996493458747863770e-01
1.000000000000000000e+00,9.999225735664367676e-01
1.000000000000000000e+00,9.998160004615783691e-01
1.000000000000000000e+00,9.996435046195983887e-01
1.000000000000000000e+00,9.997405409812927246e-01
1.000000000000000000e+00,9.997025132179260254e-01
1.000000000000000000e+00,9.997345805168151855e-01
1.000000000000000000e+00,9.997127652168273926e-01
1.000000000000000000e+00,9.999518990516662598e-01
1.000000000000000000e+00,9.998076558113098145e-01
1.000000000000000000e+00,9.996203780174255371e-01
1.000000000000000000e+00,9.994798302650451660e-01
1.000000000000000000e+00,9.996122717857360840e-01
1.000000000000000000e+00,9.996986985206604004e-01
1.000000000000000000e+00,9.997051358222961426e-01
1.000000000000000000e+00,9.997962117195129395e-01
1.000000000000000000e+00,9.999650120735168457e-01
1.000000000000000000e+00,9.999523758888244629e-01
1.000000000000000000e+00,9.997493624687194824e-01
1.000000000000000000e+00,9.998238682746887207e-01
1.000000000000000000e+00,9.998050332069396973e-01
1.000000000000000000e+00,9.998720288276672363e-01
1.000000000000000000e+00,9.998543858528137207e-01
1.000000000000000000e+00,9.999695420265197754e-01
1.000000000000000000e+00,9.995518326759338379e-01
1.000000000000000000e+00,9.996438622474670410e-01
1.000000000000000000e+00,9.993093609809875488e-01
1.000000000000000000e+00,9.993934035301208496e-01
1.000000000000000000e+00,9.996314644813537598e-01
1.000000000000000000e+00,9.998455643653869629e-01
1.000000000000000000e+00,9.991536736488342285e-01
1.000000000000000000e+00,9.996832013130187988e-01
1.000000000000000000e+00,9.996641278266906738e-01
1.000000000000000000e+00,9.997685551643371582e-01
1.000000000000000000e+00,9.995900988578796387e-01
1.000000000000000000e+00,9.997199177742004395e-01
1.000000000000000000e+00,9.997768998146057129e-01
1.000000000000000000e+00,9.997852444648742676e-01
1.000000000000000000e+00,9.997287392616271973e-01
1.000000000000000000e+00,9.997749924659729004e-01
1.000000000000000000e+00,9.999387860298156738e-01
1.000000000000000000e+00,9.996635317802429199e-01
1.000000000000000000e+00,9.998899102210998535e-01
1.000000000000000000e+00,9.996749758720397949e-01
1.000000000000000000e+00,9.998169541358947754e-01
1.000000000000000000e+00,9.996829628944396973e-01
1.000000000000000000e+00,9.994509816169738770e-01
1.000000000000000000e+00,9.999151825904846191e-01
1.000000000000000000e+00,9.997594952583312988e-01
1.000000000000000000e+00,9.998221993446350098e-01
1.000000000000000000e+00,9.996582865715026855e-01
1.000000000000000000e+00,9.996892809867858887e-01
1.000000000000000000e+00,9.995413422584533691e-01
1.000000000000000000e+00,9.999367594718933105e-01
1.000000000000000000e+00,9.997501969337463379e-01
1.000000000000000000e+00,9.997649788856506348e-01
1.000000000000000000e+00,9.996252655982971191e-01
1.000000000000000000e+00,9.997511506080627441e-01
1.000000000000000000e+00,9.995082020759582520e-01
1.000000000000000000e+00,9.998486638069152832e-01
1.000000000000000000e+00,9.998977780342102051e-01
1.000000000000000000e+00,9.995606541633605957e-01
1.000000000000000000e+00,9.997935891151428223e-01
1.000000000000000000e+00,9.997448325157165527e-01
1.000000000000000000e+00,9.997140765190124512e-01
1.000000000000000000e+00,9.997557997703552246e-01
1.000000000000000000e+00,9.996154904365539551e-01
1.000000000000000000e+00,9.998441338539123535e-01
1.000000000000000000e+00,9.993934035301208496e-01
1.000000000000000000e+00,9.996030926704406738e-01
1.000000000000000000e+00,9.999178051948547363e-01
1.000000000000000000e+00,9.997084736824035645e-01
1.000000000000000000e+00,9.997615218162536621e-01
1.000000000000000000e+00,9.997482895851135254e-01
1.000000000000000000e+00,9.997456669807434082e-01
1.000000000000000000e+00,9.997233748435974121e-01
1.000000000000000000e+00,9.994674324989318848e-01
1.000000000000000000e+00,9.997068047523498535e-01
1.000000000000000000e+00,1.000182032585144043e+00
1.000000000000000000e+00,1.000135183334350586e+00
1.000000000000000000e+00,1.000066876411437988e+00
1.000000000000000000e+00,1.000132203102111816e+00
1.000000000000000000e+00,1.000129818916320801e+00
1.000000000000000000e+00,1.000075221061706543e+00
1.000000000000000000e+00,1.000125408172607422e+00
1.000000000000000000e+00,1.000121235847473145e+00
1.000000000000000000e+00,1.000095248222351074e+00
1.000000000000000000e+00,1.000148892402648926e+00
1.000000000000000000e+00,1.000098347663879395e+00
1.000000000000000000e+00,1.000105261802673340e+00
1.000000000000000000e+00,1.000141739845275879e+00
1.000000000000000000e+00,1.000155329704284668e+00
1.000000000000000000e+00,1.000068306922912598e+00
1.000000000000000000e+00,1.000082492828369141e+00
1.000000000000000000e+00,1.000112175941467285e+00
1.000000000000000000e+00,1.000118613243103027e+00
1.000000000000000000e+00,1.000270724296569824e+00
1.000000000000000000e+00,1.000040650367736816e+00
1.000000000000000000e+00,1.000075340270996094e+00
1.000000000000000000e+00,1.000103354454040527e+00
1.000000000000000000e+00,1.000028729438781738e+00
1.000000000000000000e+00,1.000021338462829590e+00
1.000000000000000000e+00,1.000201821327209473e+00
1.000000000000000000e+00,1.000158667564392090e+00
1.000000000000000000e+00,1.000022530555725098e+00
1.000000000000000000e+00,1.000114798545837402e+00
1.000000000000000000e+00,1.000138401985168457e+00
1.000000000000000000e+00,9.999795556068420410e-01
1.000000000000000000e+00,1.000056743621826172e+00
1.000000000000000000e+00,1.000137925148010254e+00
1.000000000000000000e+00,1.000068306922912598e+00
1.000000000000000000e+00,1.000073194503784180e+00
1.000000000000000000e+00,1.000013232231140137e+00
1.000000000000000000e+00,1.000135779380798340e+00
1.000000000000000000e+00,1.000196576118469238e+00
1.000000000000000000e+00,1.000192761421203613e+00
1.000000000000000000e+00,1.000173211097717285e+00
1.000000000000000000e+00,1.000095605850219727e+00
1.000000000000000000e+00,1.000076174736022949e+00
1.000000000000000000e+00,1.000109076499938965e+00
1.000000000000000000e+00,1.000148892402648926e+00
1.000000000000000000e+00,1.000161170959472656e+00
1.000000000000000000e+00,1.000064969062805176e+00
1.000000000000000000e+00,9.999776482582092285e-01
1.000000000000000000e+00,1.000047326087951660e+00
1.000000000000000000e+00,1.000143408775329590e+00
1.000000000000000000e+00,1.000135064125061035e+00
1.000000000000000000e+00,1.000086784362792969e+00
1.000000000000000000e+00,1.000124812126159668e+00
1.000000000000000000e+00,1.000062346458435059e+00
1.000000000000000000e+00,1.000021934509277344e+00
1.000000000000000000e+00,1.000150799751281738e+00
1.000000000000000000e+00,1.000040650367736816e+00
1.000000000000000000e+00,1.000071883201599121e+00
1.000000000000000000e+00,1.000030755996704102e+00
1.000000000000000000e+00,1.000051259994506836e+00
1.000000000000000000e+00,1.000157952308654785e+00
1.000000000000000000e+00,1.000143647193908691e+00
1.000000000000000000e+00,1.000078916549682617e+00
1.000000000000000000e+00,1.000164270401000977e+00
1.000000000000000000e+00,1.000180840492248535e+00
1.000000000000000000e+00,1.000086903572082520e+00
1.000000000000000000e+00,1.000118851661682129e+00
1.000000000000000000e+00,1.000142574310302734e+00
1.000000000000000000e+00,1.000064015388488770e+00
1.000000000000000000e+00,1.000005602836608887e+00
1.000000000000000000e+00,1.000006556510925293e+00
1.000000000000000000e+00,1.000200152397155762e+00
1.000000000000000000e+00,1.000069022178649902e+00
1.000000000000000000e+00,1.000109553337097168e+00
1.000000000000000000e+00,1.000166058540344238e+00
1.000000000000000000e+00,1.000170707702636719e+00
1.000000000000000000e+00,1.000106692314147949e+00
1.000000000000000000e+00,1.000050187110900879e+00
1.000000000000000000e+00,1.000151753425598145e+00
1.000000000000000000e+00,1.000025391578674316e+00
1.000000000000000000e+00,1.000158667564392090e+00
1.000000000000000000e+00,1.000039696693420410e+00
1.000000000000000000e+00,1.000094771385192871e+00
1.000000000000000000e+00,1.000070691108703613e+00
1.000000000000000000e+00,1.000053286552429199e+00
1.000000000000000000e+00,1.000207543373107910e+00
1.000000000000000000e+00,9.999803900718688965e-01
1.000000000000000000e+00,1.000086903572082520e+00
1.000000000000000000e+00,1.000107407569885254e+00
1.000000000000000000e+00,9.999801516532897949e-01
1.000000000000000000e+00,1.000044941902160645e+00
1.000000000000000000e+00,1.000088334083557129e+00
1.000000000000000000e+00,1.000161528587341309e+00
1.000000000000000000e+00,1.000069379806518555e+00
1.000000000000000000e+00,1.000015377998352051e+00
1.000000000000000000e+00,1.000072121620178223e+00
1.000000000000000000e+00,1.000078320503234863e+00
1.000000000000000000e+00,1.000212550163269043e+00
1.000000000000000000e+00,1.000131011009216309e+00
1.000000000000000000e+00,1.000135183334350586e+00
1.000000000000000000e+00,1.000013828277587891e+00
1.000000000000000000e+00,1.000116229057312012e+00
1.000000000000000000e+00,1.000060200691223145e+00
1.000000000000000000e+00,1.000163793563842773e+00
1.000000000000000000e+00,1.000082254409790039e+00
1.000000000000000000e+00,1.000000596046447754e+00
1.000000000000000000e+00,1.000182032585144043e+00
1.000000000000000000e+00,9.999313950538635254e-01
1.000000000000000000e+00,1.000054717063903809e+00
1.000000000000000000e+00,1.000149607658386230e+00
1.000000000000000000e+00,1.000081419944763184e+00
1.000000000000000000e+00,1.000164389610290527e+00
1.000000000000000000e+00,1.000051617622375488e+00
1.000000000000000000e+00,1.000157475471496582e+00
1.000000000000000000e+00,1.000138401985168457e+00
1.000000000000000000e+00,1.000001549720764160e+00
1.000000000000000000e+00,1.000102400779724121e+00
1.000000000000000000e+00,1.000155806541442871e+00
1.000000000000000000e+00,1.000124335289001465e+00
1.000000000000000000e+00,1.000091314315795898e+00
1.000000000000000000e+00,1.000049710273742676e+00
1.000000000000000000e+00,1.000224232673645020e+00
1.000000000000000000e+00,1.000137567520141602e+00
1.000000000000000000e+00,1.000102519989013672e+00
1.000000000000000000e+00,1.000070095062255859e+00
1.000000000000000000e+00,1.000119447708129883e+00
1.000000000000000000e+00,1.000198721885681152e+00
1.000000000000000000e+00,1.000160336494445801e+00
1.000000000000000000e+00,1.000059485435485840e+00
1.000000000000000000e+00,1.000171542167663574e+00
1.000000000000000000e+00,1.000150918960571289e+00
1.000000000000000000e+00,9.999626278877258301e-01
1.000000000000000000e+00,1.000180721282958984e+00
1.000000000000000000e+00,1.000028014183044434e+00
1.000000000000000000e+00,1.000111937522888184e+00
1.000000000000000000e+00,1.000114679336547852e+00
1.000000000000000000e+00,1.000038266181945801e+00
1.000000000000000000e+00,1.000117063522338867e+00
1.000000000000000000e+00,1.000045418739318848e+00
1.000000000000000000e+00,1.000070929527282715e+00
1.000000000000000000e+00,1.000163912773132324e+00
1.000000000000000000e+00,1.000033617019653320e+00
1.000000000000000000e+00,9.999305605888366699e-01
1.000000000000000000e+00,1.000089168548583984e+00
1.000000000000000000e+00,1.000063538551330566e+00
1.000000000000000000e+00,1.000105500221252441e+00
1.000000000000000000e+00,1.000089406967163086e+00
1.000000000000000000e+00,1.000013709068298340e+00
1.000000000000000000e+00,9.999893307685852051e-01
1.000000000000000000e+00,1.000055313110351562e+00
1.000000000000000000e+00,1.000127196311950684e+00
1.000000000000000000e+00,1.000018715858459473e+00
1.000000000000000000e+00,1.000072360038757324e+00
1.000000000000000000e+00,1.000153899192810059e+00
1.000000000000000000e+00,1.000063538551330566e+00
1.000000000000000000e+00,1.000126719474792480e+00
1.000000000000000000e+00,1.000173449516296387e+00
1.000000000000000000e+00,1.000073313713073730e+00
1.000000000000000000e+00,1.000042438507080078e+00
1.000000000000000000e+00,1.000117659568786621e+00
1.000000000000000000e+00,1.000107765197753906e+00
1.000000000000000000e+00,1.000116944313049316e+00
1.000000000000000000e+00,1.000109672546386719e+00
1.000000000000000000e+00,1.000138640403747559e+00
1.000000000000000000e+00,1.000020503997802734e+00
1.000000000000000000e+00,1.000143170356750488e+00
1.000000000000000000e+00,1.000123381614685059e+00
1.000000000000000000e+00,1.000177383422851562e+00
1.000000000000000000e+00,1.000140666961669922e+00
1.000000000000000000e+00,1.000053524971008301e+00
1.000000000000000000e+00,1.000038266181945801e+00
1.000000000000000000e+00,1.000084638595581055e+00
1.000000000000000000e+00,1.000174641609191895e+00
1.000000000000000000e+00,1.000110983848571777e+00
1.000000000000000000e+00,1.000098347663879395e+00
1.000000000000000000e+00,1.000048518180847168e+00
1.000000000000000000e+00,1.000137329101562500e+00
1.000000000000000000e+00,1.000150799751281738e+00
1.000000000000000000e+00,1.000081539154052734e+00
1.000000000000000000e+00,1.000048995018005371e+00
1.000000000000000000e+00,1.000086426734924316e+00
1.000000000000000000e+00,1.000096082687377930e+00
1.000000000000000000e+00,1.000148415565490723e+00
1.000000000000000000e+00,1.000088691711425781e+00
1.000000000000000000e+00,1.000135064125061035e+00
1.000000000000000000e+00,1.000086307525634766e+00
1.000000000000000000e+00,1.000100970268249512e+00
1.000000000000000000e+00,1.000175595283508301e+00
1.000000000000000000e+00,9.999774098396301270e-01
1.000000000000000000e+00,1.000145316123962402e+00
1.000000000000000000e+00,1.000122547149658203e+00
1.000000000000000000e+00,1.000084757804870605e+00
1.000000000000000000e+00,1.000126719474792480e+00
1.000000000000000000e+00,1.000064849853515625e+00
1.000000000000000000e+00,1.000077009201049805e+00
1.000000000000000000e+00,1.000111341476440430e+00
1.000000000000000000e+00,1.000065207481384277e+00
1.000000000000000000e+00,1.000063896179199219e+00
1.000000000000000000e+00,9.999791979789733887e-01
1.000000000000000000e+00,9.999002814292907715e-01
1.000000000000000000e+00,1.000160574913024902e+00
1.000000000000000000e+00,1.000083804130554199e+00
1.000000000000000000e+00,1.000129580497741699e+00
1.000000000000000000e+00,1.000053763389587402e+00
1.000000000000000000e+00,1.000074744224548340e+00
1.000000000000000000e+00,1.000117063522338867e+00
1.000000000000000000e+00,1.000076293945312500e+00
1.000000000000000000e+00,1.000064730644226074e+00
1.000000000000000000e+00,1.000151872634887695e+00
1.000000000000000000e+00,1.000097632408142090e+00
1.000000000000000000e+00,1.000155091285705566e+00
1.000000000000000000e+00,1.000125527381896973e+00
1.000000000000000000e+00,1.000136733055114746e+00
1.000000000000000000e+00,1.000089526176452637e+00
1.000000000000000000e+00,1.000057578086853027e+00
1.000000000000000000e+00,1.000112175941467285e+00
1.000000000000000000e+00,1.000053286552429199e+00
1.000000000000000000e+00,1.000154614448547363e+00
1.000000000000000000e+00,1.000091433525085449e+00
1.000000000000000000e+00,1.000126719474792480e+00
1.000000000000000000e+00,1.000166654586791992e+00
1.000000000000000000e+00,1.000208497047424316e+00
1.000000000000000000e+00,1.000102400779724121e+00
1.000000000000000000e+00,1.000074386596679688e+00
1.000000000000000000e+00,1.000077962875366211e+00
1.000000000000000000e+00,1.000056743621826172e+00
1.000000000000000000e+00,1.000072360038757324e+00
1.000000000000000000e+00,9.999808669090270996e-01
1.000000000000000000e+00,1.000001430511474609e+00
1.000000000000000000e+00,9.998717904090881348e-01
1.000000000000000000e+00,9.999535679817199707e-01
1.000000000000000000e+00,1.000053524971008301e+00
1.000000000000000000e+00,1.000206112861633301e+00
1.000000000000000000e+00,1.000119805335998535e+00
1.000000000000000000e+00,1.000049471855163574e+00
1.000000000000000000e+00,1.000084638595581055e+00
1.000000000000000000e+00,1.000124096870422363e+00
1.000000000000000000e+00,1.000108599662780762e+00
1.000000000000000000e+00,1.000100970268249512e+00
1.000000000000000000e+00,1.000084161758422852e+00
1.000000000000000000e+00,1.000044226646423340e+00
1.000000000000000000e+00,1.000061154365539551e+00
1.000000000000000000e+00,1.000048398971557617e+00
1.000000000000000000e+00,1.000036478042602539e+00
1.000000000000000000e+00,1.000067114830017090e+00
1.000000000000000000e+00,1.000133991241455078e+00
1.000000000000000000e+00,1.000250577926635742e+00
1.000000000000000000e+00,1.000141859054565430e+00
1.000000000000000000e+00,1.000109076499938965e+00
1.000000000000000000e+00,1.000088095664978027e+00
1.000000000000000000e+00,1.000131011009216309e+00
1.000000000000000000e+00,1.000177621841430664e+00
1.000000000000000000e+00,1.000113129615783691e+00
1.000000000000000000e+00,1.000035047531127930e+00
1.000000000000000000e+00,1.000150799751281738e+00
1.000000000000000000e+00,1.000054955482482910e+00
1.000000000000000000e+00,1.000172972679138184e+00
1.000000000000000000e+00,1.000091195106506348e+00
1.000000000000000000e+00,1.000129699707031250e+00
1.000000000000000000e+00,1.000189661979675293e+00
1.000000000000000000e+00,1.000040054321289062e+00
1.000000000000000000e+00,1.000056743621826172e+00
1.000000000000000000e+00,1.000041365623474121e+00
1.000000000000000000e+00,1.000066280364990234e+00
1.000000000000000000e+00,1.000024199485778809e+00
1.000000000000000000e+00,1.000115513801574707e+00
1.000000000000000000e+00,1.000109195709228516e+00
1.000000000000000000e+00,1.000106453895568848e+00
1.000000000000000000e+00,1.000055670738220215e+00
1.000000000000000000e+00,1.000077605247497559e+00
1.000000000000000000e+00,1.000100612640380859e+00
1.000000000000000000e+00,1.000060439109802246e+00
1.000000000000000000e+00,1.000084519386291504e+00
1.000000000000000000e+00,1.000056743621826172e+00
1.000000000000000000e+00,1.000034689903259277e+00
1.000000000000000000e+00,1.000154256820678711e+00
1.000000000000000000e+00,1.000117778778076172e+00
1.000000000000000000e+00,1.000007629394531250e+00
1.000000000000000000e+00,1.000100970268249512e+00
1.000000000000000000e+00,1.000028729438781738e+00
1.000000000000000000e+00,1.000117421150207520e+00
1.000000000000000000e+00,1.000164031982421875e+00
1.000000000000000000e+00,1.000118136405944824e+00
1.000000000000000000e+00,1.000105023384094238e+00
1.000000000000000000e+00,9.999909996986389160e-01
1.000000000000000000e+00,1.000041365623474121e+00
1.000000000000000000e+00,1.000118494033813477e+00
1.000000000000000000e+00,1.000002622604370117e+00
1.000000000000000000e+00,1.000096917152404785e+00
1.000000000000000000e+00,9.999881386756896973e-01
1.000000000000000000e+00,9.999652504920959473e-01
1.000000000000000000e+00,9.999654889106750488e-01
1.000000000000000000e+00,1.000088095664978027e+00
1.000000000000000000e+00,1.000057339668273926e+00
1.000000000000000000e+00,9.999924302101135254e-01
1.000000000000000000e+00,1.000122904777526855e+00
1.000000000000000000e+00,1.000050663948059082e+00
1.000000000000000000e+00,1.000102877616882324e+00
1.000000000000000000e+00,1.000115394592285156e+00
1.000000000000000000e+00,9.999589323997497559e-01
1.000000000000000000e+00,1.000031352043151855e+00
1.000000000000000000e+00,1.000153183937072754e+00
1.000000000000000000e+00,1.000086784362792969e+00
1.000000000000000000e+00,1.000004649162292480e+00
1.000000000000000000e+00,9.999838471412658691e-01
1.000000000000000000e+00,1.000187039375305176e+00
1.000000000000000000e+00,1.000113487243652344e+00
1.000000000000000000e+00,1.000072956085205078e+00
1.000000000000000000e+00,1.000074267387390137e+00
1.000000000000000000e+00,1.000075817108154297e+00
1.000000000000000000e+00,1.000123620033264160e+00
1.000000000000000000e+00,1.000104069709777832e+00
1.000000000000000000e+00,1.000038504600524902e+00
1.000000000000000000e+00,1.000081658363342285e+00
1.000000000000000000e+00,1.000033974647521973e+00
1.000000000000000000e+00,1.000023007392883301e+00
1.000000000000000000e+00,1.000068545341491699e+00
1.000000000000000000e+00,1.000072360038757324e+00
1.000000000000000000e+00,1.000070691108703613e+00
1.000000000000000000e+00,9.999778866767883301e-01
1.000000000000000000e+00,1.000095248222351074e+00
1.000000000000000000e+00,1.000107049942016602e+00
1.000000000000000000e+00,1.000022888183593750e+00
1.000000000000000000e+00,1.000059485435485840e+00
1.000000000000000000e+00,1.000098109245300293e+00
1.000000000000000000e+00,9.999678730964660645e-01
1.000000000000000000e+00,9.999544024467468262e-01
1.000000000000000000e+00,1.000052332878112793e+00
1.000000000000000000e+00,1.000103831291198730e+00
1.000000000000000000e+00,1.000052571296691895e+00
1.000000000000000000e+00,1.000007152557373047e+00
1.000000000000000000e+00,1.000020146369934082e+00
1.000000000000000000e+00,1.000135064125061035e+00
1.000000000000000000e+00,1.000178217887878418e+00
1.000000000000000000e+00,9.997270107269287109e-01
1.000000000000000000e+00,9.997575283050537109e-01
1.000000000000000000e+00,9.997719526290893555e-01
1.000000000000000000e+00,9.997539520263671875e-01
1.000000000000000000e+00,9.996935129165649414e-01
1.000000000000000000e+00,9.996976852416992188e-01
1.000000000000000000e+00,9.997423887252807617e-01
1.000000000000000000e+00,9.995906352996826172e-01
1.000000000000000000e+00,9.996950626373291016e-01
1.000000000000000000e+00,9.997913837432861328e-01
1.000000000000000000e+00,9.996497631072998047e-01
1.000000000000000000e+00,9.996808767318725586e-01
1.000000000000000000e+00,9.997497797012329102e-01
1.000000000000000000e+00,9.996998310089111328e-01
1.000000000000000000e+00,9.997227191925048828e-01
1.000000000000000000e+00,9.996542930603027344e-01
1.000000000000000000e+00,9.995381832122802734e-01
1.000000000000000000e+00,9.997143745422363281e-01
1.000000000000000000e+00,9.996550083160400391e-01
1.000000000000000000e+00,9.997498989105224609e-01
1.000000000000000000e+00,9.997378587722778320e-01
1.000000000000000000e+00,9.997184276580810547e-01
1.000000000000000000e+00,9.997262954711914062e-01
1.000000000000000000e+00,9.997463226318359375e-01
1.000000000000000000e+00,9.997453689575195312e-01
1.000000000000000000e+00,9.997830390930175781e-01
1.000000000000000000e+00,9.997243881225585938e-01
1.000000000000000000e+00,9.997041225433349609e-01
1.000000000000000000e+00,9.997444152832031250e-01
1.000000000000000000e+00,9.996881484985351562e-01
1.000000000000000000e+00,9.996870756149291992e-01
1.000000000000000000e+00,9.997215270996093750e-01
1.000000000000000000e+00,9.996337890625000000e-01
1.000000000000000000e+00,9.997525215148925781e-01
1.000000000000000000e+00,9.997196197509765625e-01
1.000000000000000000e+00,9.997419118881225586e-01
1.000000000000000000e+00,9.997282028198242188e-01
1.000000000000000000e+00,9.997017383575439453e-01
1.000000000000000000e+00,9.997568130493164062e-01
1.000000000000000000e+00,9.995033740997314453e-01
1.000000000000000000e+00,9.997448921203613281e-01
1.000000000000000000e+00,9.997576475143432617e-01
1.000000000000000000e+00,9.997308254241943359e-01
1.000000000000000000e+00,9.997452497482299805e-01
1.000000000000000000e+00,9.996974468231201172e-01
1.000000000000000000e+00,9.997156858444213867e-01
1.000000000000000000e+00,9.996900558471679688e-01
1.000000000000000000e+00,9.996609687805175781e-01
1.000000000000000000e+00,9.997223615646362305e-01
1.000000000000000000e+00,9.997105598449707031e-01
1.000000000000000000e+00,9.996373653411865234e-01
1.000000000000000000e+00,9.997715950012207031e-01
1.000000000000000000e+00,9.997507333755493164e-01
1.000000000000000000e+00,9.997645616531372070e-01
1.000000000000000000e+00,9.996979236602783203e-01
1.000000000000000000e+00,9.997738599777221680e-01
1.000000000000000000e+00,9.997885227203369141e-01
1.000000000000000000e+00,9.997549057006835938e-01
1.000000000000000000e+00,9.996802806854248047e-01
1.000000000000000000e+00,9.997510910034179688e-01
1.000000000000000000e+00,9.997606277465820312e-01
1.000000000000000000e+00,9.997560977935791016e-01
1.000000000000000000e+00,9.997583627700805664e-01
1.000000000000000000e+00,9.997498989105224609e-01
1.000000000000000000e+00,9.997830390930175781e-01
1.000000000000000000e+00,9.997543096542358398e-01
1.000000000000000000e+00,9.997423887252807617e-01
1.000000000000000000e+00,9.997622966766357422e-01
1.000000000000000000e+00,9.997043609619140625e-01
1.000000000000000000e+00,9.996300935745239258e-01
1.000000000000000000e+00,9.997662305831909180e-01
1.000000000000000000e+00,9.997143745422363281e-01
1.000000000000000000e+00,9.997831583023071289e-01
1.000000000000000000e+00,9.997377395629882812e-01
1.000000000000000000e+00,9.997798204421997070e-01
1.000000000000000000e+00,9.997305870056152344e-01
1.000000000000000000e+00,9.997097253799438477e-01
1.000000000000000000e+00,9.997174739837646484e-01
1.000000000000000000e+00,9.997124671936035156e-01
1.000000000000000000e+00,9.997653961181640625e-01
1.000000000000000000e+00,9.997208118438720703e-01
1.000000000000000000e+00,9.997168779373168945e-01
1.000000000000000000e+00,9.997450113296508789e-01
1.000000000000000000e+00,9.997448921203613281e-01
1.000000000000000000e+00,9.997345209121704102e-01
1.000000000000000000e+00,9.997607469558715820e-01
1.000000000000000000e+00,9.997527599334716797e-01
1.000000000000000000e+00,9.997075796127319336e-01
1.000000000000000000e+00,9.997413158416748047e-01
1.000000000000000000e+00,9.997709989547729492e-01
1.000000000000000000e+00,9.996964931488037109e-01
1.000000000000000000e+00,9.997522830963134766e-01
1.000000000000000000e+00,9.996900558471679688e-01
1.000000000000000000e+00,9.997239112854003906e-01
1.000000000000000000e+00,9.997457265853881836e-01
1.000000000000000000e+00,9.997057914733886719e-01
1.000000000000000000e+00,9.997112751007080078e-01
1.000000000000000000e+00,9.997512102127075195e-01
1.000000000000000000e+00,9.997619390487670898e-01
1.000000000000000000e+00,9.996961355209350586e-01
1.000000000000000000e+00,9.997377395629882812e-01
1.000000000000000000e+00,9.997403621673583984e-01
1.000000000000000000e+00,9.997308254241943359e-01
1.000000000000000000e+00,9.997479915618896484e-01
1.000000000000000000e+00,9.997627735137939453e-01
1.000000000000000000e+00,9.997844696044921875e-01
1.000000000000000000e+00,9.997625350952148438e-01
1.000000000000000000e+00,9.997560977935791016e-01
1.000000000000000000e+00,9.997521638870239258e-01
1.000000000000000000e+00,9.997613430023193359e-01
1.000000000000000000e+00,9.997560977935791016e-01
1.000000000000000000e+00,9.997088909149169922e-01
1.000000000000000000e+00,9.997546672821044922e-01
1.000000000000000000e+00,9.997805356979370117e-01
1.000000000000000000e+00,9.997210502624511719e-01
1.000000000000000000e+00,9.997551441192626953e-01
1.000000000000000000e+00,9.997558593750000000e-01
1.000000000000000000e+00,9.997358322143554688e-01
1.000000000000000000e+00,9.997348785400390625e-01
1.000000000000000000e+00,9.997138977050781250e-01
1.000000000000000000e+00,9.997038841247558594e-01
1.000000000000000000e+00,9.997115135192871094e-01
1.000000000000000000e+00,9.997286796569824219e-01
1.000000000000000000e+00,9.997837543487548828e-01
1.000000000000000000e+00,9.997006654739379883e-01
1.000000000000000000e+00,9.997353553771972656e-01
1.000000000000000000e+00,9.997041225433349609e-01
1.000000000000000000e+00,9.997656345367431641e-01
1.000000000000000000e+00,9.997174739837646484e-01
1.000000000000000000e+00,9.997570514678955078e-01
1.000000000000000000e+00,9.997384548187255859e-01
1.000000000000000000e+00,9.997218847274780273e-01
1.000000000000000000e+00,9.997246265411376953e-01
1.000000000000000000e+00,9.997556209564208984e-01
1.000000000000000000e+00,9.997533559799194336e-01
1.000000000000000000e+00,9.997048377990722656e-01
1.000000000000000000e+00,9.997309446334838867e-01
1.000000000000000000e+00,9.996891021728515625e-01
1.000000000000000000e+00,9.996929168701171875e-01
1.000000000000000000e+00,9.997702836990356445e-01
1.000000000000000000e+00,9.997000694274902344e-01
1.000000000000000000e+00,9.997009038925170898e-01
1.000000000000000000e+00,9.997045993804931641e-01
1.000000000000000000e+00,9.997395277023315430e-01
1.000000000000000000e+00,9.997465610504150391e-01
1.000000000000000000e+00,9.996592998504638672e-01
1.000000000000000000e+00,9.997608661651611328e-01
1.000000000000000000e+00,9.997023344039916992e-01
1.000000000000000000e+00,9.997251033782958984e-01
1.000000000000000000e+00,9.997706413269042969e-01
1.000000000000000000e+00,9.997628927230834961e-01
1.000000000000000000e+00,9.997168779373168945e-01
1.000000000000000000e+00,9.997168779373168945e-01
1.000000000000000000e+00,9.997580051422119141e-01
1.000000000000000000e+00,9.997407197952270508e-01
1.000000000000000000e+00,9.997186660766601562e-01
1.000000000000000000e+00,9.997512102127075195e-01
1.000000000000000000e+00,9.997457265853881836e-01
1.000000000000000000e+00,9.997575283050537109e-01
1.000000000000000000e+00,9.997224807739257812e-01
1.000000000000000000e+00,9.997224807739257812e-01
1.000000000000000000e+00,9.996794462203979492e-01
1.000000000000000000e+00,9.997464418411254883e-01
1.000000000000000000e+00,9.997408390045166016e-01
1.000000000000000000e+00,9.997484683990478516e-01
1.000000000000000000e+00,9.997086524963378906e-01
1.000000000000000000e+00,9.997611045837402344e-01
1.000000000000000000e+00,9.997861385345458984e-01
1.000000000000000000e+00,9.997360706329345703e-01
